word	raw_rating	conc_aligned
列席	2.923	3.077
领巾	1.769	4.231
陆地	1.654	4.346
录音	1.962	4.038
矛头	3.077	2.923
模仿	3.423	2.577
木匠	1.577	4.423
能干	3.462	2.538
酿酒	2.269	3.731
盘踞	3.346	2.654
碰面	2.423	3.577
譬如	3.720	2.280
签名	1.692	4.308
切忌	3.385	2.615
琴谱	1.808	4.192
清早	1.923	4.077
穷苦	2.808	3.192
求情	3.120	2.880
驱使	3.615	2.385
去路	3.346	2.654
热狗	1.808	4.192
人情	3.462	2.538
身手	2.885	3.115
升压	3.385	2.615
尸体	1.577	4.423
守护	3.500	2.500
首都	1.692	4.308
四季	2.115	3.885
汤碗	1.462	4.538
体会	3.560	2.440
填补	3.200	2.800
停电	1.577	4.423
透明	2.769	3.231
屠杀	2.077	3.923
歪理	3.423	2.577
万岁	3.870	2.130
网球	1.154	4.846
违规	2.923	3.077
窝心	3.880	2.120
稀释	2.885	3.115
膝盖	1.385	4.615
嬉笑	2.538	3.462
席卷	3.760	2.240
心窝	3.154	2.846
刑法	2.462	3.538
幸亏	3.769	2.231
牙痛	1.692	4.308
炎热	2.269	3.731
沿途	2.692	3.308
依靠	3.654	2.346
议席	2.962	3.038
英镑	1.692	4.308
营救	2.692	3.308
有效	3.269	2.731
预感	3.654	2.346
月底	2.000	4.000
增强	2.880	3.120
占星	3.792	2.208
长久	3.160	2.840
致歉	2.500	3.500
重罚	2.692	3.308
住户	1.769	4.231
专横	3.423	2.577
庄稼	1.577	4.423
资格	3.192	2.808
自从	3.792	2.208
总管	2.308	3.692
最后	2.962	3.038
靶场	1.739	4.261
褒奖	2.864	3.136
保密	2.652	3.348
被捕	1.957	4.043
逼供	2.333	3.667
逼迫	3.348	2.652
比试	2.652	3.348
镖客	2.087	3.913
财经	3.304	2.696
尝试	3.217	2.783
出产	3.130	2.870
出轨	2.619	3.381
出家	2.304	3.696
处世	4.087	1.913
脆弱	3.000	3.000
搭建	2.522	3.478
大麻	1.591	4.409
代表	3.087	2.913
殆尽	3.818	2.182
但愿	4.000	2.000
弹匣	1.478	4.522
底价	2.565	3.435
地步	3.900	2.100
电压	2.304	3.696
殿宇	2.217	3.783
顶尖	2.739	3.261
冬至	1.739	4.261
斗气	3.143	2.857
短促	3.652	2.348
短见	3.435	2.565
堕落	3.696	2.304
番茄	1.087	4.913
范例	2.650	3.350
风骚	3.773	2.227
风水	3.609	2.391
讽刺	3.409	2.591
服药	1.696	4.304
各方	3.200	2.800
工会	1.864	4.136
公德	3.273	2.727
公开	2.409	3.591
古董	1.739	4.261
股东	2.045	3.955
观光	2.565	3.435
规章	2.174	3.826
和善	2.913	3.087
虎穴	2.762	3.238
户主	1.565	4.435
挥手	1.522	4.478
回暖	3.000	3.000
击败	2.455	3.545
脊椎	1.174	4.826
记载	2.043	3.957
监狱	1.348	4.652
见谅	3.391	2.609
剑道	2.739	3.261
胶囊	1.500	4.500
觉醒	3.810	2.190
竭力	3.545	2.455
解散	2.304	3.696
警觉	3.636	2.364
就要	3.944	2.056
捐躯	2.455	3.545
倔强	3.174	2.826
扩建	2.435	3.565
牢记	3.182	2.818
乐趣	3.652	2.348
冷气	2.174	3.826
理念	4.261	1.739
吝啬	3.348	2.652
迷你	3.476	2.524
觅食	2.455	3.545
蔑视	3.500	2.500
民怨	3.318	2.682
明理	3.478	2.522
墓碑	1.348	4.652
柠檬	1.130	4.870
配音	2.130	3.870
盆地	2.182	3.818
皮带	1.304	4.696
皮鞋	1.130	4.870
漂泊	3.273	2.727
妻子	1.435	4.565
气节	3.619	2.381
趣事	3.174	2.826
忍让	3.455	2.545
容量	2.762	3.238
赏月	2.087	3.913
慎重	3.455	2.545
世界	3.429	2.571
事主	2.474	3.526
水力	2.714	3.286
司机	1.522	4.478
素食	2.304	3.696
缩小	2.913	3.087
逃避	3.435	2.565
透露	3.130	2.870
托运	2.043	3.957
违约	2.391	3.609
武士	2.000	4.000
夏令	2.909	3.091
先进	3.318	2.682
消遣	3.391	2.609
心志	3.955	2.045
形容	4.043	1.957
眩晕	2.696	3.304
阳台	1.261	4.739
依恋	3.696	2.304
移居	2.652	3.348
抑扬	3.773	2.227
易地	3.000	3.000
音波	3.000	3.000
引发	3.783	2.217
永恒	4.333	1.667
怨恨	3.565	2.435
杂志	1.435	4.565
站岗	1.727	4.273
鹧鸪	1.348	4.652
知道	2.909	3.091
致辞	2.391	3.609
众人	2.609	3.391
煮饭	1.783	4.217
住持	2.273	3.727
作用	3.636	2.364
绊倒	2.043	3.957
鼻孔	1.130	4.870
编辑	2.957	3.043
贬低	3.522	2.478
冰凉	2.217	3.783
捕捉	2.364	3.636
惭愧	3.565	2.435
潮水	1.565	4.435
车速	1.870	4.130
成员	2.652	3.348
诚意	3.500	2.500
驰名	3.842	2.158
丑陋	3.043	2.957
储存	2.348	3.652
猝死	2.087	3.913
大计	3.579	2.421
大戏	3.143	2.857
带动	3.478	2.522
档案	1.696	4.304
殿下	2.455	3.545
东部	2.455	3.545
毒气	1.696	4.304
夺取	2.913	3.087
发根	2.105	3.895
方寸	3.609	2.391
放弃	3.087	2.913
封印	3.318	2.682
扶手	1.348	4.652
讣闻	2.278	3.722
覆盖	3.174	2.826
改动	2.739	3.261
赶到	2.773	3.227
高调	3.727	2.273
根基	3.261	2.739
工商	2.696	3.304
故人	2.435	3.565
挂彩	2.913	3.087
过去	3.522	2.478
函数	2.905	3.095
悍匪	2.174	3.826
行踪	3.043	2.957
好客	3.478	2.522
浩瀚	4.000	2.000
滑稽	3.391	2.609
环顾	3.048	2.952
激情	3.435	2.565
羁绊	3.955	2.045
集资	2.609	3.391
驾车	1.783	4.217
讲话	1.826	4.174
奖券	1.783	4.217
降温	2.174	3.826
轿车	1.348	4.652
解剖	2.348	3.652
戒律	3.136	2.864
金融	3.391	2.609
经济	3.435	2.565
旧闻	2.696	3.304
决赛	1.957	4.043
苦笑	2.391	3.609
篮球	1.217	4.783
类比	3.727	2.273
俚语	3.000	3.000
沥青	1.435	4.565
掠夺	2.870	3.130
茅厕	1.565	4.435
盟国	2.174	3.826
渺茫	4.261	1.739
明星	2.043	3.957
鸣叫	2.261	3.739
品评	3.455	2.545
婆媳	1.783	4.217
普通	3.364	2.636
棋盘	1.435	4.565
麒麟	2.045	3.955
牵制	3.522	2.478
敲诈	2.957	3.043
驱逐	2.682	3.318
热闹	3.000	3.000
撒种	2.182	3.818
散步	1.826	4.174
上进	3.409	2.591
深海	2.435	3.565
胜败	2.696	3.304
失陪	3.000	3.000
石榴	1.273	4.727
视点	3.318	2.682
熟食	1.783	4.217
酸雨	2.091	3.909
堂皇	3.857	2.143
讨论	2.957	3.043
调子	3.273	2.727
听觉	2.522	3.478
突出	3.304	2.696
团体	2.565	3.435
外地	2.348	3.652
外围	3.091	2.909
呜呼	4.211	1.789
无悔	3.714	2.286
物资	2.348	3.652
香水	1.609	4.391
小心	3.273	2.727
信件	1.565	4.435
信息	3.217	2.783
杏林	2.391	3.609
虚拟	3.870	2.130
悬挂	2.522	3.478
伊朗	1.478	4.522
英俊	3.435	2.565
悠久	3.304	2.696
邮轮	1.609	4.391
犹如	4.182	1.818
元年	3.136	2.864
跃动	3.409	2.591
云层	2.435	3.565
责备	3.087	2.913
珍贵	3.348	2.652
支配	3.304	2.696
只求	3.611	2.389
中年	2.714	3.286
捉拿	2.682	3.318
宗师	3.000	3.000
做东	3.261	2.739
败军	2.529	3.471
薄饼	1.471	4.529
豹子	1.333	4.667
爆竹	1.486	4.514
杯子	1.314	4.686
北岸	2.647	3.353
本周	2.143	3.857
禀告	2.943	3.057
病态	3.229	2.771
布丁	1.829	4.171
常识	3.400	2.600
嫦娥	2.314	3.686
沉醉	3.727	2.273
成败	3.486	2.514
成语	2.800	3.200
筹备	3.000	3.000
处女	1.886	4.114
慈善	2.647	3.353
存货	2.400	3.600
导弹	1.457	4.543
冬装	1.800	4.200
逗留	3.000	3.000
独裁	3.000	3.000
俄国	1.559	4.441
恶果	3.571	2.429
发病	2.735	3.265
反差	3.545	2.455
分裂	3.257	2.743
付账	1.714	4.286
赴约	2.029	3.971
告白	2.743	3.257
工具	2.500	3.500
工人	1.829	4.171
工艺	3.429	2.571
供应	3.242	2.758
焊接	1.912	4.088
好色	2.771	3.229
糊口	3.559	2.441
互通	3.121	2.879
华人	1.829	4.171
汇合	3.088	2.912
继母	1.600	4.400
家务	2.314	3.686
监考	1.882	4.118
搅扰	3.441	2.559
接济	2.886	3.114
竭尽	3.485	2.515
界线	2.686	3.314
京剧	1.714	4.286
就算	4.250	1.750
看法	3.500	2.500
咳嗽	1.829	4.171
口角	2.471	3.529
框架	3.000	3.000
离婚	1.600	4.400
礼服	1.629	4.371
荔枝	1.314	4.686
刘海	1.829	4.171
流感	2.000	4.000
漏网	2.970	3.030
迈进	3.606	2.394
毛笔	1.314	4.686
名片	1.714	4.286
慕名	3.371	2.629
能力	3.647	2.353
拍戏	2.086	3.914
排练	2.457	3.543
拚命	3.143	2.857
平庸	3.657	2.343
启发	3.735	2.265
强大	3.412	2.588
抢修	2.286	3.714
清楚	3.343	2.657
认证	3.000	3.000
日程	2.686	3.314
设定	3.657	2.343
申请	2.812	3.188
失眠	2.257	3.743
施肥	2.086	3.914
时兴	3.824	2.176
释然	4.176	1.824
收费	2.171	3.829
守夜	2.000	4.000
死神	3.143	2.857
蓑衣	1.824	4.176
锁头	1.844	4.156
坦承	3.429	2.571
讨厌	3.371	2.629
土法	3.731	2.269
外衣	1.657	4.343
忘我	4.000	2.000
胃口	3.147	2.853
卧床	2.229	3.771
希望	4.171	1.829
习惯	3.441	2.559
喜庆	2.794	3.206
下届	2.848	3.152
显现	3.629	2.371
线性	3.969	2.031
象形	3.647	2.353
潇洒	3.559	2.441
校长	1.400	4.600
心灵	3.943	2.057
羞愧	3.400	2.600
寻找	3.091	2.909
训话	2.800	3.200
鸭蛋	1.182	4.818
腌制	2.235	3.765
羊奶	1.343	4.657
洋人	2.147	3.853
养病	2.543	3.457
摇曳	3.576	2.424
引诱	3.382	2.618
油轮	1.429	4.571
幼儿	1.743	4.257
孕妇	1.429	4.571
运河	1.857	4.143
长矛	1.629	4.371
蜘蛛	1.353	4.647
挚友	2.543	3.457
中心	2.970	3.030
主婚	2.636	3.364
嘱咐	3.086	2.914
作风	3.714	2.286
跋涉	3.303	2.697
半死	3.647	2.353
保持	3.429	2.571
奔驰	2.030	3.970
婢女	2.257	3.743
鞭打	2.088	3.912
博爱	3.529	2.471
布景	2.879	3.121
超市	1.514	4.486
陈述	3.029	2.971
趁机	3.514	2.486
出租	2.273	3.727
除恶	2.941	3.059
传授	3.143	2.857
醇厚	3.771	2.229
粗俗	3.257	2.743
存折	1.886	4.114
盗窃	2.400	3.600
悼念	3.059	2.941
抵制	3.229	2.771
奠定	3.886	2.114
洞穴	1.829	4.171
独处	2.714	3.286
发现	2.886	3.114
法网	3.457	2.543
愤怒	2.886	3.114
概况	3.429	2.571
果仁	1.743	4.257
过节	2.324	3.676
海底	2.200	3.800
寒冷	2.629	3.371
嚎哭	2.600	3.400
好奇	3.485	2.515
浩大	3.914	2.086
哄动	3.581	2.419
忽略	3.514	2.486
嘉奖	2.914	3.086
剪刀	1.457	4.543
矫健	3.314	2.686
锦囊	2.676	3.324
景物	2.543	3.457
迥异	3.848	2.152
鞠躬	2.257	3.743
开发	3.714	2.286
客观	4.000	2.000
老虎	1.286	4.714
老实	3.600	2.400
理论	3.676	2.324
连接	3.114	2.886
凉亭	1.676	4.324
猎人	1.486	4.514
留级	2.429	3.571
楼房	1.514	4.486
麻疹	1.727	4.273
马夫	1.735	4.265
卖艺	2.735	3.265
毛巾	1.314	4.686
懵懂	4.000	2.000
名义	3.912	2.088
拟定	3.829	2.171
牛郎	2.273	3.727
牛乳	1.486	4.514
拍手	1.600	4.400
袍子	1.914	4.086
赔罪	3.171	2.829
盆栽	1.743	4.257
批发	2.743	3.257
批准	3.114	2.886
票价	2.286	3.714
平反	3.412	2.588
期刊	2.229	3.771
旗帜	1.706	4.294
起伏	3.600	2.400
怯场	3.400	2.600
拳法	2.394	3.606
人像	2.057	3.943
丧假	2.697	3.303
森林	1.600	4.400
沙发	1.400	4.600
释义	3.714	2.286
受制	3.743	2.257
水产	2.229	3.771
水缸	1.400	4.600
死党	2.657	3.343
随便	3.886	2.114
胎儿	1.800	4.200
题材	3.143	2.857
天窗	1.844	4.156
同学	1.886	4.114
头目	2.286	3.714
投胎	3.500	2.500
团圆	3.114	2.886
推崇	3.735	2.265
推荐	2.971	3.029
完整	2.914	3.086
顽强	3.686	2.314
宛如	3.943	2.057
威胁	3.457	2.543
唯一	3.088	2.912
猥琐	3.559	2.441
唏嘘	3.688	2.312
奚落	3.676	2.324
瞎说	3.429	2.571
心脏	1.657	4.343
兴旺	3.471	2.529
幸福	3.457	2.543
遗失	2.886	3.114
印堂	2.400	3.600
庸俗	3.735	2.265
鱼鳞	1.629	4.371
逾期	3.086	2.914
杂食	2.514	3.486
债主	2.000	4.000
毡帽	1.606	4.394
蒸发	3.286	2.714
正派	3.257	2.743
证人	1.943	4.057
朱红	2.424	3.576
主管	2.143	3.857
住口	2.824	3.176
自主	3.176	2.824
奏效	3.371	2.629
祖传	3.057	2.943
安顿	2.633	3.367
报失	3.000	3.000
必败	2.300	3.700
标题	1.567	4.433
表弟	1.233	4.767
并肩	2.533	3.467
病人	1.500	4.500
菜谱	1.533	4.467
禅修	3.448	2.552
厂长	1.467	4.533
抄袭	2.241	3.759
带病	2.448	3.552
待定	3.300	2.700
弹簧	1.448	4.552
倒叙	2.833	3.167
灯笼	1.333	4.667
钓竿	1.400	4.600
动情	3.533	2.467
度假	2.000	4.000
对白	2.100	3.900
干果	1.633	4.367
供求	2.690	3.310
构造	2.800	3.200
估算	3.300	2.700
故障	2.300	3.700
瓜果	1.533	4.467
关于	3.464	2.536
规划	3.033	2.967
鬼魂	3.571	2.429
黑手	3.483	2.517
浑身	2.667	3.333
基因	2.533	3.467
既然	3.621	2.379
礁石	1.633	4.367
解释	2.867	3.133
经过	3.207	2.793
君子	2.821	3.179
开始	2.433	3.567
慷慨	2.833	3.167
烤鸭	1.300	4.700
瞌睡	2.133	3.867
苦海	3.900	2.100
阔别	3.367	2.633
累及	3.826	2.174
利刃	2.621	3.379
撩乱	3.520	2.480
燎原	3.633	2.367
领导	1.793	4.207
骡子	1.500	4.500
麦芽	1.467	4.533
脉冲	3.103	2.897
美军	1.767	4.233
迷路	2.033	3.967
魔术	2.300	3.700
泥浆	1.567	4.433
年假	1.724	4.276
宁可	3.667	2.333
奴役	2.833	3.167
讴歌	3.233	2.767
攀登	1.933	4.067
配给	3.414	2.586
癖好	2.733	3.267
旗袍	1.300	4.700
汽水	1.333	4.667
亲情	2.733	3.267
亲热	2.900	3.100
仁慈	3.167	2.833
砂糖	1.433	4.567
商人	1.767	4.233
盛事	3.000	3.000
饰物	1.967	4.033
释放	3.367	2.633
首脑	2.103	3.897
顺从	3.100	2.900
司令	1.433	4.567
袒护	3.000	3.000
提前	2.586	3.414
体魄	2.667	3.333
田螺	1.333	4.667
通宵	1.867	4.133
同伴	1.862	4.138
偷窃	1.833	4.167
投入	3.033	2.967
蛙人	2.462	3.538
外传	3.357	2.643
蟋蟀	1.300	4.700
洗尘	3.267	2.733
洗礼	3.552	2.448
险阻	3.207	2.793
现役	2.500	3.500
向往	3.300	2.700
蝎子	1.267	4.733
信赖	3.100	2.900
悬殊	3.633	2.367
旋律	3.000	3.000
哑巴	1.467	4.533
颜色	1.793	4.207
遥望	3.233	2.767
咬牙	1.897	4.103
倚重	3.310	2.690
阴沉	3.400	2.600
泳池	1.433	4.567
用处	2.793	3.207
用功	2.931	3.069
用刑	2.367	3.633
邮差	1.500	4.500
圆梦	3.069	2.931
月食	1.567	4.433
运转	3.034	2.966
葬礼	1.733	4.267
粘膜	2.500	3.500
占卜	2.828	3.172
榛子	1.567	4.433
阵风	2.621	3.379
正常	2.862	3.138
证件	1.467	4.533
症状	2.400	3.600
止咳	2.000	4.000
纸袋	1.533	4.467
重逢	2.967	3.033
周围	2.867	3.133
紫色	1.333	4.667
左侧	1.700	4.300
作息	2.367	3.633
版权	2.667	3.333
半空	3.100	2.900
包办	3.034	2.966
参拜	2.655	3.345
沧海	3.333	2.667
草药	1.867	4.133
草纸	1.733	4.267
嘲笑	2.933	3.067
成分	2.767	3.233
承受	3.241	2.759
出现	2.897	3.103
厨师	1.300	4.700
打赌	2.767	3.233
捣乱	2.867	3.133
到期	2.600	3.400
抵押	2.533	3.467
地利	3.393	2.607
帝王	1.633	4.367
典范	3.100	2.900
丢脸	3.100	2.900
反叛	3.133	2.867
犯法	2.067	3.933
服役	2.300	3.700
妇女	1.433	4.567
高中	1.500	4.500
耿直	3.233	2.767
勾引	3.036	2.964
古语	2.733	3.267
顾念	3.607	2.393
拐卖	2.200	3.800
观众	1.600	4.400
光年	2.333	3.667
果酱	1.600	4.400
海啸	1.667	4.333
合力	3.300	2.700
虹吸	3.040	2.960
后裔	2.267	3.733
悔改	2.900	3.100
火箭	1.467	4.533
激流	2.867	3.133
急躁	2.933	3.067
假说	3.533	2.467
奸夫	1.900	4.100
借贷	2.400	3.600
筋斗	2.867	3.133
筋骨	1.967	4.033
井水	1.367	4.633
眷顾	3.172	2.828
决意	3.600	2.400
勘探	2.600	3.400
可贵	3.367	2.633
累积	3.033	2.967
理性	3.333	2.667
连长	1.533	4.467
莲花	1.333	4.667
量刑	2.621	3.379
踉跄	3.367	2.633
凌辱	3.133	2.867
领地	2.100	3.900
留堂	2.692	3.308
留心	3.000	3.000
论文	1.567	4.433
盲肠	1.600	4.400
盟军	2.167	3.833
猛烈	3.267	2.733
秘密	2.828	3.172
排泄	1.857	4.143
批斗	2.433	3.567
拼图	1.862	4.138
凭空	3.767	2.233
歧视	3.200	2.800
启事	2.724	3.276
起诉	2.500	3.500
器材	1.533	4.467
擒拿	2.400	3.600
青松	1.690	4.310
求职	1.967	4.033
圈套	2.767	3.233
全盛	3.483	2.517
全新	2.593	3.407
群岛	1.933	4.067
韧带	1.800	4.200
少林	1.741	4.259
声浪	2.759	3.241
诗歌	1.833	4.167
手指	1.400	4.600
熟悉	3.138	2.862
搜集	2.967	3.033
太平	3.321	2.679
糖水	1.500	4.500
天空	1.433	4.567
透视	2.724	3.276
挽救	2.900	3.100
闻名	3.345	2.655
诬蔑	3.167	2.833
无害	2.900	3.100
细则	2.800	3.200
限额	2.552	3.448
骁勇	3.600	2.400
笑话	2.276	3.724
鞋带	1.300	4.700
星期	2.233	3.767
腥臭	2.400	3.600
雄狮	1.533	4.467
修正	3.138	2.862
宣泄	3.250	2.750
亚洲	1.600	4.400
艳阳	2.333	3.667
样板	2.333	3.667
窈窕	3.700	2.300
医生	1.367	4.633
佚名	2.931	3.069
引擎	2.034	3.966
召集	2.733	3.267
召募	2.897	3.103
真相	2.828	3.172
镇静	3.133	2.867
芝士	1.633	4.367
痔疮	1.467	4.533
中午	1.967	4.033
重压	3.133	2.867
子孙	1.900	4.100
租约	2.483	3.517
摆设	2.840	3.160
比例	2.423	3.577
贬值	2.840	3.160
步兵	1.440	4.560
部门	2.308	3.692
嘈杂	2.840	3.160
草木	2.077	3.923
差别	3.538	2.462
畅快	3.308	2.692
畅谈	2.962	3.038
朝廷	2.240	3.760
称职	3.077	2.923
丞相	1.600	4.400
筹码	2.769	3.231
储物	2.346	3.654
触手	2.840	3.160
雌性	1.615	4.385
窜改	3.231	2.769
担架	1.346	4.654
法文	2.115	3.885
翻版	2.846	3.154
反胃	2.346	3.654
飞禽	2.077	3.923
分期	2.308	3.692
奋战	3.423	2.577
糕点	1.385	4.615
共振	3.440	2.560
雇员	1.692	4.308
皈依	3.783	2.217
海报	1.692	4.308
汗水	1.577	4.423
豪门	3.038	2.962
花招	3.731	2.269
划船	1.462	4.538
环抱	2.346	3.654
浣熊	1.538	4.462
慌忙	3.115	2.885
会谈	2.692	3.308
火鸡	1.577	4.423
鸡蛋	1.038	4.962
集团	2.692	3.308
剂量	3.115	2.885
检点	3.640	2.360
降级	2.308	3.692
觉得	4.042	1.958
街灯	1.538	4.462
街坊	1.962	4.038
节哀	3.080	2.920
解放	3.231	2.769
精力	3.385	2.615
警察	1.192	4.808
考虑	3.480	2.520
口音	2.577	3.423
懒虫	3.077	2.923
劳动	2.423	3.577
历史	2.808	3.192
笼络	3.640	2.360
楼价	2.577	3.423
旅馆	1.500	4.500
毛发	1.462	4.538
梦游	3.038	2.962
绵延	3.760	2.240
霓虹	2.846	3.154
炮制	3.583	2.417
旗舰	2.875	3.125
亲属	1.615	4.385
清理	2.654	3.346
琼浆	3.174	2.826
润饰	3.789	2.211
杀价	3.423	2.577
傻瓜	2.808	3.192
神童	2.808	3.192
渗透	3.462	2.538
手艺	3.000	3.000
守信	2.654	3.346
属于	3.522	2.478
署名	2.192	3.808
怂恿	3.692	2.308
俗语	2.880	3.120
损害	2.962	3.038
损伤	2.500	3.500
所属	3.625	2.375
铜牌	1.385	4.615
统一	3.000	3.000
图腾	3.080	2.920
兔子	1.038	4.962
王子	2.192	3.808
威势	3.692	2.308
维和	3.346	2.654
畏缩	3.538	2.462
污染	2.538	3.462
仙鹤	2.308	3.692
娴熟	3.423	2.577
厢房	1.840	4.160
笑容	2.000	4.000
效力	3.269	2.731
薪火	3.522	2.478
幸运	3.923	2.077
宣判	2.462	3.538
压抑	3.538	2.462
阉割	2.400	3.600
眼光	3.423	2.577
谚语	2.680	3.320
议论	2.885	3.115
银杏	1.192	4.808
拥抱	1.731	4.269
诱因	3.731	2.269
冤情	3.115	2.885
允诺	3.346	2.654
诈骗	2.885	3.115
照顾	2.923	3.077
照耀	3.160	2.840
着数	3.600	2.400
贞洁	3.320	2.680
政治	3.038	2.962
质询	3.120	2.880
逐渐	3.462	2.538
主持	2.269	3.731
撞倒	1.808	4.192
资金	1.654	4.346
字数	1.385	4.615
踪迹	2.769	3.231
尊崇	3.731	2.269
座垫	1.240	4.760
按照	3.308	2.692
版画	2.038	3.962
别致	3.654	2.346
部署	2.846	3.154
参照	3.192	2.808
惨剧	2.885	3.115
草图	2.231	3.769
车身	1.500	4.500
赤贫	3.409	2.591
冲击	3.385	2.615
存亡	3.000	3.000
打闹	2.500	3.500
当家	2.731	3.269
得失	3.115	2.885
登场	2.360	3.640
等于	2.269	3.731
缔结	3.273	2.727
电动	2.385	3.615
电子	2.231	3.769
动听	3.615	2.385
独立	3.192	2.808
珐琅	2.368	3.632
凡事	3.440	2.560
方可	3.455	2.545
风流	3.731	2.269
伏笔	3.423	2.577
负数	2.000	4.000
富豪	2.615	3.385
攻陷	3.038	2.962
共鸣	3.520	2.480
沟渠	2.280	3.720
观念	3.769	2.231
管工	2.480	3.520
管状	2.385	3.615
贯彻	3.400	2.600
汉字	1.385	4.615
行程	2.346	3.654
豪华	3.080	2.920
浩荡	3.346	2.654
合谋	3.308	2.692
恒久	3.720	2.280
横财	2.667	3.333
轰炸	2.115	3.885
呼吸	1.962	4.038
黄金	1.200	4.800
绘图	1.769	4.231
集会	2.308	3.692
挟持	2.840	3.160
坚毅	3.577	2.423
缄默	3.261	2.739
简直	3.625	2.375
骄傲	3.154	2.846
皎洁	3.269	2.731
脚跟	1.654	4.346
较量	3.423	2.577
今生	3.000	3.000
谨慎	3.038	2.962
酒吧	1.280	4.720
考究	3.231	2.769
夸口	3.500	2.500
冷汗	2.308	3.692
例外	2.840	3.160
聆听	2.808	3.192
笼子	1.385	4.615
录取	1.808	4.192
路障	2.038	3.962
马甲	2.038	3.962
面善	3.308	2.692
摸黑	2.962	3.038
牟利	3.042	2.958
跑腿	2.654	3.346
撇下	2.960	3.040
平价	3.000	3.000
仆人	1.462	4.538
蒲扇	1.385	4.615
其实	3.625	2.375
其他	3.773	2.227
弃权	2.615	3.385
千万	3.600	2.400
前奏	2.520	3.480
墙纸	1.500	4.500
腮腺	2.160	3.840
山谷	1.577	4.423
蛇头	2.154	3.846
胜利	2.808	3.192
盛怒	3.160	2.840
世代	3.423	2.577
市郊	2.115	3.885
收市	2.636	3.364
受苦	3.346	2.654
数学	2.077	3.923
衰弱	3.462	2.538
寺庙	1.231	4.769
滩头	2.120	3.880
探索	3.577	2.423
通商	2.792	3.208
投靠	2.962	3.038
喜剧	2.231	3.769
喜帖	1.577	4.423
细心	3.400	2.600
享乐	3.423	2.577
象牙	1.269	4.731
续借	3.120	2.880
选手	1.680	4.320
学问	3.462	2.538
移民	1.885	4.115
应用	3.000	3.000
用力	2.769	3.231
由衷	3.615	2.385
渔民	1.462	4.538
语言	2.192	3.808
缘起	3.680	2.320
源头	2.885	3.115
粤语	1.731	4.269
遭受	3.385	2.615
展望	3.615	2.385
照着	3.400	2.600
枕头	1.269	4.731
只好	3.625	2.375
直视	2.577	3.423
制衡	3.360	2.640
制作	2.462	3.538
坐镇	3.115	2.885
报刊	1.821	4.179
鲍鱼	1.321	4.679
辩护	3.407	2.593
病症	3.036	2.964
博物	3.692	2.308
布局	3.464	2.536
茶点	2.000	4.000
常理	3.607	2.393
车牌	1.464	4.536
车胎	1.107	4.893
成就	3.643	2.357
处理	3.393	2.607
垂钓	1.929	4.071
搭救	2.643	3.357
捣碎	2.321	3.679
道士	1.643	4.357
德文	2.143	3.857
低迷	3.357	2.643
电力	2.333	3.667
刁民	2.500	3.500
冬瓜	1.107	4.893
动向	3.808	2.192
豆浆	1.250	4.750
对联	1.893	4.107
扼要	3.593	2.407
凡间	3.360	2.640
非议	3.630	2.370
分享	3.143	2.857
辅导	3.071	2.929
复古	3.679	2.321
复习	2.821	3.179
感想	4.107	1.893
干脆	3.111	2.889
格式	3.000	3.000
个人	2.519	3.481
根部	2.407	3.593
公牛	1.704	4.296
购物	2.036	3.964
顾主	2.407	3.593
冠军	1.786	4.214
孩童	1.679	4.321
和尚	1.393	4.607
画风	4.214	1.786
画家	1.893	4.107
怀疑	3.429	2.571
皇宫	1.857	4.143
积怨	3.500	2.500
基调	4.143	1.857
煎熬	3.464	2.536
见鬼	3.800	2.200
焦急	3.179	2.821
叫骂	2.407	3.593
叫声	2.250	3.750
酒杯	1.429	4.571
旧式	3.370	2.630
救济	3.107	2.893
竣工	2.370	3.630
开端	2.926	3.074
刊登	2.643	3.357
可是	3.667	2.333
可喜	3.148	2.852
库房	1.679	4.321
魁梧	2.778	3.222
褴褛	3.185	2.815
乐意	3.143	2.857
劣等	3.500	2.500
毛毯	1.429	4.571
美元	1.571	4.429
魅力	3.815	2.185
名额	2.536	3.464
明君	2.846	3.154
冥想	3.929	2.071
摹仿	2.893	3.107
母婴	2.000	4.000
怒火	3.286	2.714
配角	2.750	3.250
翩翩	4.167	1.833
气温	2.429	3.571
契约	2.571	3.429
前瞻	3.692	2.308
抢先	3.179	2.821
窃贼	1.643	4.357
缺口	2.893	3.107
日用	2.778	3.222
沙包	1.889	4.111
山峰	1.679	4.321
伤疤	1.750	4.250
上网	2.250	3.750
上周	1.929	4.071
舌战	2.963	3.037
身材	2.321	3.679
实际	3.043	2.957
世纪	2.778	3.222
手记	2.500	3.500
肃穆	3.741	2.259
贪婪	3.222	2.778
坦诚	3.667	2.333
坦率	3.222	2.778
提议	2.926	3.074
统治	3.111	2.889
推广	2.741	3.259
脱发	1.571	4.429
舞伴	1.750	4.250
雾气	2.393	3.607
喜爱	3.000	3.000
限界	3.593	2.407
穴居	2.407	3.593
盐矿	1.593	4.407
要紧	3.519	2.481
异端	3.560	2.440
易经	2.259	3.741
音叉	2.750	3.250
影片	2.179	3.821
有福	3.821	2.179
元音	2.680	3.320
院长	1.679	4.321
震荡	2.963	3.037
正数	2.444	3.556
指甲	1.500	4.500
侏儒	2.214	3.786
主导	3.536	2.464
转让	2.893	3.107
自古	3.519	2.481
